country_or_area;year;comm_code;commodity;flow;trade_usd;weight_kg;quantity_name;quantity;category
Brazil;2005;220900;Vinegar and substitutes for vinegar from acetic acid;Import;1170278;558489;Volume in litres;548366;22_beverages_spirits_and_vinegar
Brazil;2005;220900;Vinegar and substitutes for vinegar from acetic acid;Export;478762;1815216;Volume in litres;17520916;22_beverages_spirits_and_vinegar
Brazil;2004;220110;Mineral and aerated waters not sweetened or flavoured;Import;136860;501715;Volume in litres;397183;22_beverages_spirits_and_vinegar
Brazil;2004;220110;Mineral and aerated waters not sweetened or flavoured;Export;155444;541061;Volume in litres;530321;22_beverages_spirits_and_vinegar
Brazil;2004;220190;Ice, snow and potable water not sweetened or flavoure;Import;5271;8161;Volume in litres;7761;22_beverages_spirits_and_vinegar
Brazil;2004;220190;Ice, snow and potable water not sweetened or flavoure;Export;1413;1148;Volume in litres;1208;22_beverages_spirits_and_vinegar
Brazil;2004;220210;Beverage waters, sweetened or flavoured;Import;46008;73810;Volume in litres;66643;22_beverages_spirits_and_vinegar
Brazil;2004;220210;Beverage waters, sweetened or flavoured;Export;9077381;36474935;Volume in litres;58231959;22_beverages_spirits_and_vinegar
Brazil;2004;220290;Non-alcoholic beverages nes, except fruit, veg juices;Import;9351261;8207883;Volume in litres;7859504;22_beverages_spirits_and_vinegar
Brazil;2004;220290;Non-alcoholic beverages nes, except fruit, veg juices;Export;5896534;11765175;Volume in litres;3085402;22_beverages_spirits_and_vinegar
Brazil;2004;220300;Beer made from malt;Import;1781203;3792072;Volume in litres;3119946;22_beverages_spirits_and_vinegar
Brazil;2004;220300;Beer made from malt;Export;12649521;28425420;Volume in litres;27743226;22_beverages_spirits_and_vinegar
Brazil;2004;220410;Grape wines, sparkling;Import;13297611;3086792;Volume in litres;2725159;22_beverages_spirits_and_vinegar
Brazil;2004;220410;Grape wines, sparkling;Export;238551;199154;Volume in litres;203134;22_beverages_spirits_and_vinegar
Brazil;2004;220410;Grape wines, sparkling;Re-Import;17451;5357;Volume in litres;2329;22_beverages_spirits_and_vinegar
Brazil;2004;220421;Grape wines nes, fortified wine or must, pack < 2l;Import;74465595;35241264;Volume in litres;60973262;22_beverages_spirits_and_vinegar
Brazil;2004;220421;Grape wines nes, fortified wine or must, pack < 2l;Export;1137257;1938432;Volume in litres;1856672;22_beverages_spirits_and_vinegar
Brazil;2004;220421;Grape wines nes, fortified wine or must, pack < 2l;Re-Import;12374;1458;Volume in litres;1458;22_beverages_spirits_and_vinegar
Brazil;2004;220429;Grape wines, alcoholic grape must nes;Import;1122892;829197;Volume in litres;705996;22_beverages_spirits_and_vinegar
Brazil;2004;220429;Grape wines, alcoholic grape must nes;Export;456476;865032;Volume in litres;782365;22_beverages_spirits_and_vinegar
Brazil;2004;220429;Grape wines, alcoholic grape must nes;Re-Import;3838;630;Volume in litres;630;22_beverages_spirits_and_vinegar
Brazil;2004;220430;Grape must, unfermented, except as fruit juice;Import;7219;3330;Volume in litres;4185;22_beverages_spirits_and_vinegar
Brazil;2004;220430;Grape must, unfermented, except as fruit juice;Export;231043;266466;Volume in litres;64815;22_beverages_spirits_and_vinegar
Brazil;2004;220510;Vermouth and other flavoured grape wines - pack < 2l;Import;28469;14618;Volume in litres;11796;22_beverages_spirits_and_vinegar
Brazil;2004;220510;Vermouth and other flavoured grape wines - pack < 2l;Export;190918;437547;Volume in litres;431693;22_beverages_spirits_and_vinegar
Brazil;2004;220590;Vermouth and other flavoured grape wines - pack > 2l;Import;2563;720;Volume in litres;720;22_beverages_spirits_and_vinegar
Brazil;2004;220590;Vermouth and other flavoured grape wines - pack > 2l;Export;12411;12258;Volume in litres;4133;22_beverages_spirits_and_vinegar
Brazil;2004;220600;Fermented beverages nes (eg cider, perry, mead, etc);Import;224093;141455;Volume in litres;97787;22_beverages_spirits_and_vinegar
Brazil;2004;220600;Fermented beverages nes (eg cider, perry, mead, etc);Export;1405387;1806402;Volume in litres;1714192;22_beverages_spirits_and_vinegar
Brazil;2004;220710;Undenatured ethyl alcohol > 80% by volume;Import;312934;302233;Volume in litres;375421;22_beverages_spirits_and_vinegar
Brazil;2004;220710;Undenatured ethyl alcohol > 80% by volume;Export;461308432;1787126846;Volume in litres;2196545139;22_beverages_spirits_and_vinegar
Brazil;2004;220720;Ethyl alcohol and other spirits, denatured;Import;3868;1081;Volume in litres;995;22_beverages_spirits_and_vinegar
Brazil;2004;220720;Ethyl alcohol and other spirits, denatured;Export;36507443;139632381;Volume in litres;174947137;22_beverages_spirits_and_vinegar
Brazil;2004;220820;Spirits obtained by distilling grape wine, grape marc;Import;764097;89386;Volume in litres;89453;22_beverages_spirits_and_vinegar
Brazil;2004;220820;Spirits obtained by distilling grape wine, grape marc;Export;55405;10674;Volume in litres;1947;22_beverages_spirits_and_vinegar
Brazil;2004;220830;Whiskies;Import;45104033;11717478;Volume in litres;12317364;22_beverages_spirits_and_vinegar
Brazil;2004;220830;Whiskies;Export;2177371;1722575;Volume in litres;1846561;22_beverages_spirits_and_vinegar
Brazil;2004;220840;Rum and tafia;Import;383356;103060;Volume in litres;74251;22_beverages_spirits_and_vinegar
Brazil;2004;220840;Rum and tafia;Export;11087500;10277548;Volume in litres;8607267;22_beverages_spirits_and_vinegar
Brazil;2004;220840;Rum and tafia;Re-Import;299478;74559;Volume in litres;54832;22_beverages_spirits_and_vinegar
Brazil;2004;220850;Gin and Geneva;Import;270521;56140;Volume in litres;55346;22_beverages_spirits_and_vinegar
Brazil;2004;220850;Gin and Geneva;Export;4085;3994;Volume in litres;4159;22_beverages_spirits_and_vinegar
Brazil;2004;220890;Alcoholic liqueurs nes;Import;6143090;1642628;Volume in litres;1457418;22_beverages_spirits_and_vinegar
Brazil;2004;220890;Alcoholic liqueurs nes;Export;6445390;5246347;Volume in litres;4468599;22_beverages_spirits_and_vinegar
Brazil;2004;220890;Alcoholic liqueurs nes;Re-Import;29348;7129;Volume in litres;7746;22_beverages_spirits_and_vinegar
Brazil;2004;220900;Vinegar and substitutes for vinegar from acetic acid;Import;1223706;575415;Volume in litres;559433;22_beverages_spirits_and_vinegar
Brazil;2004;220900;Vinegar and substitutes for vinegar from acetic acid;Export;375234;1492656;Volume in litres;1093584;22_beverages_spirits_and_vinegar
Brazil;2003;220110;Mineral and aerated waters not sweetened or flavoured;Import;264313;951877;Volume in litres;787789;22_beverages_spirits_and_vinegar
Brazil;2003;220110;Mineral and aerated waters not sweetened or flavoured;Export;70558;269077;Volume in litres;251085;22_beverages_spirits_and_vinegar
Brazil;2003;220190;Ice, snow and potable water not sweetened or flavoure;Import;4800;10154;Volume in litres;10553;22_beverages_spirits_and_vinegar
Brazil;2003;220190;Ice, snow and potable water not sweetened or flavoure;Export;16801;10327;Volume in litres;33293;22_beverages_spirits_and_vinegar
Brazil;2003;220210;Beverage waters, sweetened or flavoured;Import;31818;50911;Volume in litres;46469;22_beverages_spirits_and_vinegar
Brazil;2003;220210;Beverage waters, sweetened or flavoured;Export;11655620;47872789;Volume in litres;42975599;22_beverages_spirits_and_vinegar
